Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
34498,"The Truth (Discworld, #25; Industrial Revolution, #2)",Terry Pratchett,"Pratchett, Terry",Олександ­р Михельсон,"=""0413771164""","=""9780413771162""",5,4.28,Bloomsbury Methuen Drama,Paperback,336,2002,2000,2017/01/22,2017/01/19,,,read,,,,1,,,0,,,,,
22886868,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",Terry Pratchett,"Pratchett, Terry",Rob Wilkins,"=""0062429973""","=""9780062429971""",0,4.35,Harper,Hardcover,276,2015,2015,,2017/01/22,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
7576115,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",Terry Pratchett,"Pratchett, Terry",,"=""0385611072""","=""9780385611077""",4,4.36,Doubleday Childrens,Hardcover,349,2010,2010,2014/01/01,2017/01/22,,,read,,,,1,,,1,,,unspecified,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",3,3.98,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,2017/01/19,2016/10/26,,,read,,,,1,,,0,,,,,
116296,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0061161640""","=""9780061161643""",5,4.25,Harper,Hardcover,394,2007,2007,2017/01/15,2017/01/15,,,read,,,,1,,,0,,,,,
6452749,Bright-Sided: How the Relentless Promotion of Positive Thinking Has Undermined America,Barbara Ehrenreich,"Ehrenreich, Barbara",,"=""0805087494""","=""9780805087499""",2,3.72,Metropolitan Books,Hardcover,206,2009,2008,2017/01/15,2017/01/15,,,read,,,,1,,,0,,,,,
31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",5,4.29,Harper,Kindle Edition,450,2017,2015,2017/01/07,2016/09/12,future-of-technology,future-of-technology (#8),read,,,,1,,,0,,,,,
29100334,Competing Against Luck: The Story of Innovation and Customer Choice,Clayton M. Christensen,"Christensen, Clayton M.","Taddy Hall, Karen Dillon, David Duncan","=""0062565230""","=""9780062565235""",0,4.22,HarperBusiness,Paperback,288,2016,2016,,2016/12/30,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
9177290,Starcraft,Simon Furman,"Furman, Simon",Federico Dallochio,"=""1848566492""","=""9781848566491""",3,3.30,Titan,,,2010,2010,2016/12/29,2016/12/29,,,read,,,,1,,,0,,,,,
25733442,Version Control,Dexter Palmer,"Palmer, Dexter",,"=""0307907597""","=""9780307907592""",3,3.76,Pantheon,Hardcover,495,2016,2016,2016/12/29,2016/11/21,,,read,,,,1,,,0,,,,,
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz","Stanley Corngold, Mircea Ivănescu","=""""","=""""",2,3.80,Bantam Classics,Paperback,201,1972,1915,2016/12/27,2016/08/04,,,read,,,,1,,,0,,,,,
18169616,Der er ingen ende på Paris,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""9788711386705""",2,4.04,Lindhardt og Ringhof,Hardcover,272,2013,1964,2016/12/26,2016/12/23,,,read,,,,1,,,0,,,,,
19089710,Probabilistic Programming & Bayesian Methods for Hackers,Cameron Davidson-Pilon,"Davidson-Pilon, Cameron",,"=""""","=""""",0,4.17,,ebook,,,,,2016/12/22,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
25894085,Becoming Wise: An Inquiry into the Mystery and Art of Living,Krista Tippett,"Tippett, Krista",,"=""1594206805""","=""9781594206801""",0,4.19,Penguin Press,Audiobook,288,2016,2016,,2016/12/21,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
227113,Walking,Henry David Thoreau,"Thoreau, Henry David",,"=""1596058811""","=""9781596058811""",3,3.91,Cosimo Classics,Paperback,60,2006,1862,2016/12/19,2016/12/19,,,read,,,,1,,,0,,,,,
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt,"Hunt, Andy",Dave Thomas,"=""020161622X""","=""9780201616224""",0,4.31,Addison-Wesley Professional,Paperback,321,1999,1999,,2016/12/13,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
17471298,Quantum Computing Since Democritus,Scott Aaronson,"Aaronson, Scott",,"=""0521199565""","=""9780521199568""",0,4.14,Cambridge University Press,Paperback,370,2013,2013,,2016/11/29,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
757403,Every Thing Must Go: Metaphysics Naturalized,Don Ross,"Ross, Don",James Ladyman,"=""0199276196""","=""9780199276196""",0,4.02,OUP UK,Hardcover,346,2007,2007,,2016/11/29,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
27036528,Ego Is the Enemy,Ryan Holiday,"Holiday, Ryan",,"=""1591847818""","=""9781591847816""",3,4.14,Portfolio,Hardcover,226,2016,2016,2016/11/23,2016/11/20,,,read,,,,1,,,0,,,,,
333538,The Castle,Franz Kafka,"Kafka, Franz","Mark Harman, Regaip Minareci, Şerif Yeşilbucak","=""0805211063""","=""9780805211061""",0,3.96,Schocken,Paperback,316,1998,1926,,2016/11/17,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
17690,The Trial,Franz Kafka,"Kafka, Franz","Walter Benjamin, Willa Muir, Edwin Muir, Max Brod","=""0099428644""","=""9780099428640""",0,3.98,Vintage Classics,Paperback,255,2001,1925,,2016/11/17,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
16158601,Turn the Ship Around!: A True Story of Turning Followers into Leaders,L. David Marquet,"Marquet, L. David",,"=""1591846404""","=""9781591846406""",0,4.24,Portfolio,Hardcover,272,2013,2013,,2016/11/03,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
541132,"Punished by Rewards: The Trouble with Gold Stars, Incentive Plans, A's, Praise and Other Bribes",Alfie Kohn,"Kohn, Alfie",,"=""0395710901""","=""9780395710906""",0,4.14,Mariner Books,Paperback,430,1993,1993,,2016/11/03,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann",Hilda Rosner,"=""""","=""""",0,4.01,Bantam Books,Mass Market Paperback,152,1981,1922,,2016/10/27,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
31823677,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,"Ferriss, Timothy",Arnold Schwarzenegger,"=""""","=""""",0,4.19,Houghton Mifflin Harcourt,Kindle Edition,707,2016,2016,,2016/10/27,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,"Postman, Neil",Andrew Postman,"=""014303653X""","=""9780143036531""",0,4.17,Penguin Books,Paperback,184,2005,1985,,2016/10/26,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
2122,The Fountainhead,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0451191153""","=""9780451191151""",4,3.86,Signet Book,Mass Market Paperback,704,1996,1943,2016/10/26,2016/06/06,,,read,,,,1,,,0,,,,,
24727435,Not in God's Name: Confronting Religious Violence,Jonathan Sacks,"Sacks, Jonathan",,"=""0805243348""","=""9780805243345""",2,4.31,Schocken,Hardcover,320,2015,2015,2016/10/19,2016/09/15,,,read,,,,1,,,0,,,,,
10127019,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Eric Ries,"Ries, Eric",,"=""0307887898""","=""9780307887894""",4,4.07,Currency,Hardcover,299,2011,2011,2016/10/11,2016/10/05,self-improvement,self-improvement (#10),read,,,,1,,,0,,,,,
3438171,A Philosophical Essay on Probabilities,Pierre-Simon Laplace,"Laplace, Pierre-Simon",,"=""0486288757""","=""9780486288758""",0,3.98,Dover Publications,Paperback,224,1996,1994,,2016/09/20,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
2943009,Alan's War: The Memories of G.I. Alan Cope,Emmanuel Guibert,"Guibert, Emmanuel",Kathryn Pulver,"=""1596430966""","=""9781596430969""",2,4.04,First Second,Paperback,304,2008,2000,2015/07/29,2015/07/29,,,read,,,,1,,,0,,,,,
16241535,The Lost Art of Finding Our Way,John Edward Huth,"Huth, John Edward",,"=""0674072820""","=""9780674072824""",0,3.75,Belknap Press,Hardcover,544,2013,2013,,2016/09/14,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",5,4.45,Harvill Secker,Paperback,443,2014,2011,2016/09/14,2016/08/26,,,read,,,,1,,,0,,,,,
23013953,Gut: The Inside Story of Our Body’s Most Underrated Organ,Giulia Enders,"Enders, Giulia",Jill Enders,"=""1771641495""","=""9781771641494""",4,4.04,Greystone Books,Paperback,273,2015,2015,2016/09/12,2016/07/15,,,read,,,,1,,,0,,,,,
174276,"Causality: Models, Reasoning, and Inference",Judea Pearl,"Pearl, Judea",,"=""0521773628""","=""9780521773621""",0,4.17,Cambridge University Press,Hardcover,400,2000,2000,,2016/09/12,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
22477307,This Idea Must Die: Scientific Theories That Are Blocking Progress,John Brockman,"Brockman, John",,"=""0062374346""","=""9780062374349""",3,3.53,Harper Perennial,Paperback,568,2015,2015,2016/09/02,2016/08/16,,,read,,,,1,,,0,,,,,
21924345,Empty Labor: Idleness and Workplace Resistance,Roland Paulsen,"Paulsen, Roland",,"=""1107066417""","=""9781107066410""",0,3.67,Cambridge University Press,Hardcover,234,2014,2013,,2016/09/05,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
815344,"Statistics for Experimenters: Design, Innovation, and Discovery",George E.P. Box,"Box, George E.P.","J. Stuart Hunter, William G. Hunter","=""0471718130""","=""9780471718130""",0,4.39,Wiley-Interscience,Hardcover,633,2005,1978,,2016/09/04,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
26200068,The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do,Sarah Knight,"Knight, Sarah",,"=""0316270725""","=""9780316270724""",2,3.45,"Little, Brown and Company",Hardcover,224,2015,2015,2016/09/02,2016/09/02,self-improvement,self-improvement (#9),read,,,,1,,,0,,,,,
20527133,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,"Bostrom, Nick",,"=""0199678111""","=""9780199678112""",4,3.87,"Oxford University Press, USA",Hardcover,328,2014,2014,2016/08/26,2016/05/10,future-of-technology,future-of-technology (#3),read,,,,1,,,0,,,,,
148009,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction",Trevor Hastie,"Hastie, Trevor","Robert Tibshirani, Jerome Friedman","=""0387952845""","=""9780387952840""",0,4.37,Springer,Hardcover,552,2003,2001,,2016/08/25,"to-read, data-science","to-read (#93), data-science (#5)",to-read,,,,0,,,0,,,,,
6968772,The Master and His Emissary: The Divided Brain and the Making of the Western World,Iain McGilchrist,"McGilchrist, Iain",,"=""030014878X""","=""9780300148787""",0,4.30,Yale University Press,Hardcover,608,2009,2009,,2016/08/21,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
13588394,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,Nate Silver,"Silver, Nate",,"=""159420411X""","=""9781594204111""",4,3.98,Penguin,Hardcover,534,2012,2012,2016/08/01,2013/08/08,data-science,data-science (#4),read,,,,1,,,0,,,,,
25076153,Magteliten,Anton Grau Larsen,"Larsen, Anton Grau","Christop Ellersgaard, Markus Bernsen","=""""","=""9788740018004""",5,4.00,Politikens Forlag,Paperback,240,2015,2015,2016/08/06,2016/08/01,echonomics,echonomics (#6),read,,,,1,,,0,,,,,
3569741,Eating Well for Optimum Health,Andrew Weil,"Weil, Andrew",,"=""075154082X""","=""9780751540826""",3,3.91,Sphere,Paperback,309,2008,2000,2013/09/02,2013/09/01,health,health (#6),read,,,,1,,,0,,,,,
16053808,"Declutter Your Life: Reduce Stress, Increase Productivity, and Enjoy Your Clutter-Free Life",Michelle   Stewart,"Stewart, Michelle",,"=""""","=""""",3,3.27,Unique Vision Press,Kindle Edition,30,2012,2012,2014/06/08,2014/06/08,minimalism,minimalism (#3),read,,,,1,,,0,,,,,
13573383,The Zero-Waste Lifestyle: Live Well by Throwing Away Less,Amy Korst,"Korst, Amy",,"=""1607743485""","=""9781607743484""",3,3.62,Ten Speed Press,Paperback,272,2012,2012,2014/06/11,2014/06/16,minimalism,minimalism (#2),read,,,,1,,,0,,,,,
13049773,Simplify: 7 Guiding Principles to Help Anyone Declutter Their Home and Life,Joshua Becker,"Becker, Joshua",,"=""""","=""""",3,3.87,,Kindle Edition,46,2014,2010,2014/06/26,2014/06/26,minimalism,minimalism (#1),read,,,,1,,,0,,,,,
18668059,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan Holiday,"Holiday, Ryan",,"=""1591846358""","=""9781591846352""",4,4.14,Portfolio,Hardcover,201,2014,2014,2015/02/06,2015/02/03,"psychology, self-improvement","psychology (#3), self-improvement (#7)",read,,,,1,,,0,,,,,
5867865,Ecological Intelligence: How Knowing the Hidden Impacts of What We Buy Can Change Everything,Daniel Goleman,"Goleman, Daniel",,"=""0385527829""","=""9780385527828""",4,3.63,Doubleday (Random House),Hardcover,276,2009,2009,2014/07/01,2014/06/23,environment,environment (#3),read,,,,1,,,0,,,,,
6936019,"The Story of Stuff: How Our Obsession with Stuff is Trashing the Planet, Our Communities, and our Health—and a Vision for Change",Annie Leonard,"Leonard, Annie",,"=""143912566X""","=""9781439125663""",5,4.03,Free Press,Hardcover,352,2010,2010,2014/07/24,2014/06/02,environment,environment (#2),read,,,,1,,,0,,,,,
1622427,How to Get from Where You Are to Where You Want to Be: The 25 Principles of Success,Jack Canfield,"Canfield, Jack",,"=""0007245750""","=""9780007245758""",3,4.27,Harper Element,Paperback,368,2007,2004,2014/08/12,2014/08/12,self-improvement,self-improvement (#5),read,,,,1,,,0,,,,,
4823562,"How to Make Money in Stocks: A Winning System in Good Times and Bad, Fourth Edition",William J. O'Neil,"O'Neil, William J.",,"=""0071614133""","=""9780071614139""",4,3.96,McGraw-Hill Education,Paperback,454,2009,1988,2014/08/23,2014/08/23,echonomics,echonomics (#5),read,,,,1,,,0,,,,,
23110735,Aktiehandel og aktieanalyse,Peter Arendt,"Arendt, Peter",,"=""""","=""9788713049578""",3,3.20,Gjellerup,Paperback,157,2007,2007,2014/08/26,2014/08/26,echonomics,echonomics (#4),read,,,,1,,,0,,,,,
8865757,Real Happiness: The Power of Meditation ,Sharon Salzberg,"Salzberg, Sharon",,"=""0761159258""","=""9780761159254""",3,4.14,Workman Publishing Company,Paperback,208,2010,2013,2014/10/14,2014/10/14,self-improvement,self-improvement (#4),read,,,,1,,,0,,,,,
1057471,Best Practices: Time Management: Set Priorities to Get the Right Things Done,John Hoover,"Hoover, John",,"=""0061145637""","=""9780061145636""",3,3.20,Harper Paperbacks,Paperback,160,2007,2007,2014/10/16,2014/10/14,self-improvement,self-improvement (#3),read,,,,1,,,0,,,,,
612643,The Happiness Myth: Why What We Think Is Right Is Wrong,Jennifer Michael Hecht,"Hecht, Jennifer Michael",,"=""0060813970""","=""9780060813970""",3,3.70,HarperOne,Hardcover,368,2007,2007,2014/10/19,2014/07/31,self-improvement,self-improvement (#2),read,,,,1,,,0,,,,,
4485966,Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,Geoff Colvin,"Colvin, Geoff",,"=""1591842247""","=""9781591842248""",5,3.96,Portfolio,Hardcover,240,2008,2008,2014/11/11,2014/10/24,self-improvement,self-improvement (#1),read,,,,1,,,0,,,,,
7148931,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",Timothy Ferriss,"Ferriss, Timothy",,"=""030746363X""","=""9780307463630""",4,3.76,Harmony,Hardcover,571,2010,2000,2014/12/18,2014/07/01,health,health (#5),read,,,,1,,,0,,,,,
20613511,On Immunity: An Inoculation,Eula Biss,"Biss, Eula",,"=""1555976891""","=""9781555976897""",4,3.87,Graywolf Press,Hardcover,205,2014,2014,2015/06/08,2015/05/25,health,health (#4),read,,,,1,,,0,,,,,
13598053,"Internal Time: Chronotypes, Social Jet Lag, and Why You're So Tired",Till Roenneberg,"Roenneberg, Till",,"=""0674065859""","=""9780674065857""",4,3.67,Harvard University Press,Hardcover,288,2012,2010,2015/07/22,2014/06/14,health,health (#3),read,,,,1,,,0,,,,,
13202092,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,Scott Jurek,"Jurek, Scott",Steve Friedman,"=""0547569653""","=""9780547569659""",3,3.98,Houghton Mifflin Harcourt,Hardcover,272,2012,2012,2015/09/30,2014/12/14,health,health (#2),read,,,,1,,,0,,,,,
13187824,Abundance: The Future Is Better Than You Think,Peter H. Diamandis,"Diamandis, Peter H.",Steven Kotler,"=""1451614217""","=""9781451614213""",5,4.11,Free Press,Hardcover,400,2012,2012,2016/08/03,2016/07/17,,,read,,,,1,,,0,,,,,
2398547,The Limits to Growth: A Report for the Club of Rome's Project on the Predicament of Mankind,Donella H. Meadows,"Meadows, Donella H.","Dennis L. Meadows, Jørgen Randers, William W. Behrens III","=""0876631650""","=""9780876631652""",4,4.18,Universe Books,Paperback,205,1974,1972,2016/08/02,2016/07/29,environment,environment (#1),read,,,,1,,,0,,,,,
1116212,"Rational Ritual: Culture, Coordination, And Common Knowledge",Michael Suk-Young Chwe,"Chwe, Michael Suk-Young",,"=""069100949X""","=""9780691009490""",0,3.30,Princeton University Press,Hardcover,,2001,2001,,2016/07/31,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
477,Collapse of Complex Societies,Joseph A. Tainter,"Tainter, Joseph A.",,"=""052138673X""","=""9780521386739""",0,4.14,Cambridge University Press,Paperback,262,2017,1988,,2016/07/31,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
1124380,Nonzero: The Logic of Human Destiny,Robert Wright,"Wright, Robert",,"=""0679758941""","=""9780679758945""",0,3.98,Vintage,Paperback,448,2001,1999,,2016/07/31,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
537404,Life and Death in Shanghai,Nien Cheng,"Cheng, Nien",,"=""014010870X""","=""9780140108705""",0,4.34,Penguin Books,Paperback,560,1988,1986,,2016/07/31,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
22571629,The Architect's Apprentice,Elif Shafak,"Shafak, Elif",,"=""052542797X""","=""9780525427971""",0,3.98,Viking,Hardcover,432,2015,2013,,2016/07/31,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
23316526,"The Second Machine Age: Work, Progress, and Prosperity in a Time of Brilliant Technologies",Erik Brynjolfsson,"Brynjolfsson, Erik",Andrew McAfee,"=""0393350649""","=""9780393350647""",0,3.95,W. W. Norton  Company,Paperback,336,2016,2014,,2016/05/10,"to-read, future-of-technology","to-read (#65), future-of-technology (#7)",to-read,,,,0,,,0,,,,,
27209431,The Inevitable: Understanding the 12 Technological Forces That Will Shape Our Future,Kevin Kelly,"Kelly, Kevin",,"=""""","=""""",0,3.96,Viking,Hardcover,336,2016,2016,,2016/06/07,"to-read, future-of-technology","to-read (#71), future-of-technology (#6)",to-read,,,,0,,,0,,,,,
8201080,The Master Switch: The Rise and Fall of Information Empires,Tim Wu,"Wu, Tim",,"=""0307269930""","=""9780307269935""",0,3.84,Knopf,Hardcover,384,2010,2010,,2016/07/25,"to-read, future-of-technology","to-read (#80), future-of-technology (#5)",to-read,,,,0,,,0,,,,,
8600,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,"Truss, Lynne",,"=""1592402038""","=""9781592402038""",4,3.87,The Penguin Group,Paperback,209,2006,2003,2013/01/01,2015/10/12,about-writing,about-writing (#8),read,,,,1,,,0,,,,,
8506640,The Glamour of Grammar: A Guide to the Magic and Mystery of Practical English,Roy Peter Clark,"Clark, Roy Peter",,"=""031602791X""","=""9780316027915""",4,3.82,"Little, Brown and Company",Hardcover,304,2010,2010,2013/05/08,2013/04/29,about-writing,about-writing (#7),read,,,,1,,,0,,,,,
17307709,Gwynne's Grammar: The Ultimate Introduction to Grammar and the Writing of Good English. Incorporating also Strunk’s Guide to Style.,N.M. Gwynne,"Gwynne, N.M.",,"=""0091951453""","=""9780091951450""",4,3.51,Ebury Press,Hardcover,208,2013,2012,2013/05/12,2013/05/10,about-writing,about-writing (#6),read,,,,1,,,0,,,,,
6633968,Numbers Rule Your World: The Hidden Influence of Probabilities and Statistics on Everything You Do,Kaiser Fung,"Fung, Kaiser",,"=""0071626530""","=""9780071626538""",3,3.56,McGraw-Hill Education,Hardcover,208,2010,2010,2013/09/16,2013/09/08,psychology,psychology (#6),read,,,,1,,,0,,,,,
18736925,Capital in the Twenty-First Century,Thomas Piketty,"Piketty, Thomas",Arthur Goldhammer,"=""067443000X""","=""9780674430006""",3,4.04,Belknap Press: An Imprint of Harvard University Press,Hardcover,685,2014,2013,2014/07/16,2014/07/16,echonomics,echonomics (#3),read,,,,1,,,0,,,,,
2543099,"The Craft of Research (Chicago Guides to Writing, Editing, and Publishing)",Wayne C. Booth,"Booth, Wayne C.","Gregory G. Colomb, Joseph M. Williams","=""0226065669""","=""9780226065663""",3,3.87,University Of Chicago Press,Paperback,336,2008,1995,2014/09/25,2014/03/07,about-writing,about-writing (#5),read,,,,1,,,0,,,,,
13122323,Writing Science: How to Write Papers That Get Cited and Proposals That Get Funded,Joshua Schimel,"Schimel, Joshua",,"=""0199760241""","=""9780199760244""",5,4.44,"Oxford University Press, USA",Paperback,221,2011,2011,2014/11/13,2014/10/29,about-writing,about-writing (#4),read,,,,1,,,0,,,,,
20821371,The Sense of Style: The Thinking Person's Guide to Writing in the 21st Century,Steven Pinker,"Pinker, Steven",,"=""0670025852""","=""9780670025855""",5,4.06,Viking,Hardcover,368,2014,2014,2014/11/29,2014/11/24,about-writing,about-writing (#3),read,,,,1,,,0,,,,,
149482,Writing Your Dissertation in Fifteen Minutes a Day,Joan Bolker,"Bolker, Joan",,"=""080504891X""","=""9780805048919""",2,3.77,Holt Paperbacks,Paperback,208,1998,1998,2014/11/30,2014/11/30,about-writing,about-writing (#2),read,,,,1,,,0,,,,,
242472,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""1400063515""","=""9781400063512""",3,3.91,Random House ,Hardcover,366,2007,2007,2015/01/06,2014/12/29,psychology,psychology (#4),read,,,,1,,,0,,,,,
24531957,Zen Habits: Mastering the Art of Change,Leo Babauta,"Babauta, Leo",,"=""""","=""""",3,3.93,,ebook,234,2015,2015,2015/02/20,2015/02/10,psychology,psychology (#2),read,,,,1,,,0,,,,,
20706276,How to Read a Book: The Classic Guide to Intelligent Reading,Mortimer J. Adler,"Adler, Mortimer J.","Charles Van Doren, Edward Holland","=""""","=""9781483064161""",3,4.01,Blackstone Audio,Audiobook,,2010,1940,2015/04/29,2015/04/10,about-writing,about-writing (#1),read,,,,1,,,0,,,,,
22825546,The Patient Will See You Now: The Future of Medicine is in Your Hands,Eric Topol,"Topol, Eric",,"=""0465054749""","=""9780465054749""",3,3.80,Basic Books,Hardcover,384,2015,2015,2016/03/04,2016/02/28,future-of-technology,future-of-technology (#4),read,,,,1,,,0,,,,,
10884,Einstein: His Life and Universe,Walter Isaacson,"Isaacson, Walter",,"=""0743264738""","=""9780743264730""",4,4.10,Simon  Schuster,Hardcover,675,2007,2007,2015/02/11,2015/02/03,biography,biography (#8),read,,,,1,,,0,,,,,
17262206,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",Scott Anderson,"Anderson, Scott",,"=""038553292X""","=""9780385532921""",3,4.14,Doubleday,Hardcover,577,2013,2013,2015/03/29,2015/03/18,"middle-east, biography","middle-east (#2), biography (#7)",read,,,,1,,,0,,,,,
60432,Caesar: Life of a Colossus,Adrian Goldsworthy,"Goldsworthy, Adrian",,"=""0300120486""","=""9780300120486""",4,4.29,Yale University Press,Hardcover,583,2006,2006,2015/10/12,2015/10/09,biography,biography (#6),read,,,,1,,,0,,,,,
222146,Masters of Doom: How Two Guys Created an Empire and Transformed Pop Culture,David Kushner,"Kushner, David",,"=""0812972155""","=""9780812972153""",5,4.26,Random House Trade Paperbacks,Paperback,339,2004,2003,2015/11/11,2015/11/06,biography,biography (#5),read,,,,1,,,0,,,,,
18525042,"Kaptajn Dinesen 1, ""Ild og blod""",Tom Buk-Swienty,"Buk-Swienty, Tom",,"=""""","=""9788702110241""",4,4.15,Gyldendal,Hardcover,512,2013,2013,2016/01/02,2015/12/27,biography,biography (#3),read,,,,1,,,0,,,,,
1848,Wild Swans: Three Daughters of China,Jung Chang,"Chang, Jung",,"=""0743246985""","=""9780743246989""",4,4.25,Simon  Schuster,Paperback,562,2003,1991,2016/01/20,2015/12/25,biography,biography (#2),read,,,,1,,,0,,,,,
