x,y,z
10.6415530836,5.0085892463,35.2791898492
10.4142633664,4.6861857234,35.1078824077
10.1835435519,4.3790139788,34.9210750981
9.9501315580,4.0873658028,34.7200711248
9.7147454354,3.8114134696,34.5061487056
9.4780796105,3.5512183688,34.2805514482
9.2408016482,3.3067402056,34.0444802928
9.0035495095,3.0778464694,33.7990868801
8.7669292826,2.8643222537,33.5454682822
8.5315134006,2.6658800266,33.2846630934
8.2978392983,2.4821691495,33.0176486811
8.0664084950,2.3127852272,32.7453395663
7.8376860790,2.1572790224,32.4685868143
7.6121005371,2.0151648239,32.1881782237
7.3900439173,1.8859283342,31.9048392983
7.1718722906,1.7690339456,31.6192348646
6.9579064513,1.6639313652,31.3319711368
6.7484328432,1.5700616419,31.0435982191
6.5437046857,1.4868625536,30.7546129425
6.3439432407,1.4137733687,30.4654618808
6.1493391947,1.3502390340,30.1765444851
5.9600541730,1.2957137809,29.8882163832
5.7762222955,1.2496642062,29.6007926148
5.5979517956,1.2115718596,29.3145508690
5.4253266645,1.1809353742,29.0297346414
5.2584083063,1.1572721822,28.7465562893
5.0972371887,1.1401198558,28.4651999575
4.9418344752,1.1290371077,28.1858243585
4.7922036246,1.1236044975,27.9085653897
4.6483319522,1.1234248706,27.6335385847
4.5101921412,1.1281235683,27.3608413917
4.3777436994,1.1373484392,27.0905552794
4.2509343558,1.1507696802,26.8227476725
4.1297013934,1.1680795346,26.5574737219
4.0139729144,1.1889918728,26.2947779159
3.9036690413,1.2132416497,26.0346955330
3.7987030402,1.2405843417,25.7772539670
3.6989823837,1.2707952614,25.5224739007
3.6044097428,1.3036688545,25.2703703671
3.5148839107,1.3390179542,25.0209536885
3.4303006602,1.3766730171,24.7742303137
3.3505535381,1.4164813451,24.5302035585
3.2755345968,1.4583063089,24.2888742598
3.2051350691,1.5020265651,24.0502413502
3.1392459833,1.5475352915,23.8143023640
3.0777587262,1.5947394321,23.5810538801
3.0205655542,1.6435589608,23.3504919093
2.9675600559,1.6939261702,23.1226122347
2.9186375696,1.7457849800,22.8974107069
2.8736955562,1.7990902868,22.6748835119
2.8326339354,1.8538073127,22.4550273889
2.7953553819,1.9099110157,22.2378398431
2.7617655868,1.9673855085,22.0233193196
2.7317734881,2.0262235163,21.8114653667
2.7052914707,2.0864258661,21.6022787855
2.6822355389,2.1480009954,21.3957617561
2.6625254650,2.2109645071,21.1919179733
2.6460849121,2.2753387342,20.9907527536
2.6328415400,2.3411523494,20.7922731588
2.6227270872,2.4084399888,20.5964880994
2.6156774394,2.4772419091,20.4034084499
2.6116326805,2.5476036660,20.2130471577
2.6105371292,2.6195758157,20.0254193563
2.6123393652,2.6932136410,19.8405424845
2.6169922398,2.7685768938,19.6584364045
2.6244528814,2.8457295614,19.4791235330
2.6346826854,2.9247396449,19.3026289704
2.6476473069,3.0056789612,19.1289806511
2.6633166409,3.0886229559,18.9582094957
2.6816647788,3.1736505181,18.7903495520
2.7026699909,3.2608438258,18.6254381822
2.7263146909,3.3502881921,18.4635162453
2.7525853773,3.4420719105,18.3046282759
2.7814725980,3.5362861190,18.1488226971
2.8129709066,3.6330246657,17.9961520405
2.8470787945,3.7323839673,17.8466731692
2.8837986398,3.8344628762,17.7004475237
2.9231366570,3.9393625481,17.5575413854
2.9651028223,4.0471862945,17.4180261450
3.0097108075,4.1580394337,17.2819785915
3.0569779226,4.2720291424,17.1494812210
3.1069250339,4.3892642802,17.0206225547
3.1595764812,4.5098552008,16.8954974744
3.2149600111,4.6339135669,16.7742075824
3.2731066838,4.7615521227,16.6568615699
3.3340507703,4.8928844373,16.5435756009
3.3978296710,5.0280246566,16.4344737258
3.4644838046,5.1670871966,16.3296883017
3.5340564802,5.3101863860,16.2293604192
3.6065937916,5.4574361225,16.1336403718
3.6821444803,5.6089494532,16.0426881234
3.7607597731,5.7648380807,15.9566737694
3.8424932395,5.9252118802,15.8757780545
3.9274006181,6.0901783294,15.8001928794
4.0155396064,6.2598418355,15.7301217783
4.1069696652,6.4343030610,15.6657804650
4.2017517931,6.6136581569,15.6073973638
4.2999482531,6.7979978639,15.5552140731
4.4016223023,6.9874065856,15.5094859002
4.5068378967,7.1819613703,15.4704823890
4.6156593328,7.3817307349,15.4384877239
4.7281508789,7.5867734202,15.4138011846
4.8443763844,7.7971370575,15.3967376238
4.9643988150,8.0128566607,15.3876277466
5.0882797537,8.2339530031,15.3868183730
5.2160788877,8.4604308981,15.3946727954
5.3478534074,8.6922773033,15.4115708348
5.4836573486,8.9294592850,15.4379087580
5.6235409204,9.1719218345,15.4740993978
5.7675497367,9.4195855401,15.5205718418
5.9157239741,9.6723441474,15.5777708204
6.0680974996,9.9300618477,15.6461563939
6.2246969020,10.1925705014,15.7262030848
6.3855404483,10.4596668612,15.8183985170
6.5506369701,10.7311093284,15.9232423844
6.7199846666,11.0066147488,16.0412447951
6.8935698458,11.2858553878,16.1729239679
7.0713655580,11.5684554421,16.3188039399
7.2533301662,11.8539876257,16.4794117749
7.4394058520,12.1419697884,16.6552743303
7.6295169996,12.4318613854,16.8469144505
7.8235685820,12.7230605067,17.0548464920
8.0214444176,13.0149005604,17.2795714538
8.2230053962,13.3066472750,17.5215715169
8.4280877448,13.5974963746,17.7813039795
8.6365011001,13.8865709387,18.0591943648
8.8480267550,14.1729200350,18.3556291071
9.0624158052,14.4555174620,18.6709474148
9.2793873184,14.7332611146,19.0054325010
9.4986267694,15.0049739292,19.3593026799
9.7197842645,15.2694047686,19.7327010597
9.9424731854,15.5252312601,20.1256856710
10.1662689088,15.7710636387,20.5382188373
10.3907076121,16.0054496404,20.9701557799
10.6152856790,16.2268815422,21.4212346262
10.8394591837,16.4338044886,21.8910652984
11.0626437582,16.6246263224,22.3791189426
11.2842149319,16.7977295870,22.8847178890
11.5035090618,16.9514852236,23.4070273342
11.7198246909,17.0842682856,23.9450472812
11.9324244852,17.1944748927,24.4976063219
12.1405378569,17.2805414600,25.0633571119
12.3433642460,17.3409649214,25.6407742793
12.5400771354,17.3743246753,26.2281546534
12.7298286822,17.3793049619,26.8236202376
12.9117551475,17.3547181926,27.4251244382
13.0849830007,17.2995282299,28.0304613542
13.2486357196,17.2128732624,28.6372787604
13.4018411742,17.0940879578,29.2430943879
13.5437395203,16.9427236231,29.8453157638
13.6734916709,16.7585669288,30.4412635867
13.7902879163,16.5416550434,31.0281977001
13.8933569970,16.2922883165,31.6033467602
13.9819749025,16.0110382758,32.1639387529
14.0554739652,15.6987518948,32.7072351211
14.1132512294,15.3565509916,33.2305635295
14.1547768279,14.9858262028,33.7313537044
14.1796012473,14.5882271981,34.2071695050
14.1873621419,14.1656466041,34.6557421320
14.1777901193,13.7201995279,35.0750005922
14.1507132668,13.2541991921,35.4630981887
14.1060605004,12.7701280853,35.8184357692
14.0438637570,12.2706063659,36.1396812585
13.9642585920,11.7583571901,36.4257835245
13.8674834649,11.2361711748,36.6759814486
13.7538776255,10.7068694154,36.8898076787
13.6238776574,10.1732670888,37.0670870446
13.4780127227,9.6381379054,37.2079299443
13.3168985633,9.1041804553,37.3127204304
13.1412306561,8.5739870799,37.3821008133
12.9517762582,8.0500160269,37.4169514869
12.7493658941,7.5345672004,37.4183683968
12.5348842359,7.0297619590,37.3876376561
12.3092606584,6.5375273933,37.3262086390
12.0734596258,6.0595844293,37.2356661865
11.8284710775,5.5974405788,37.1177025055
11.5753009581,5.1523869713,36.9740893583
11.3149621356,4.7254985341,36.8066515537
11.0484657094,4.3176381665,36.6172416929
10.7768128868,3.9294637864,36.4077168658
10.5009875256,3.5614378411,36.1799175823
10.2219493701,3.2138390738,35.9356490689
9.9406280545,2.8867758582,35.6766651197
9.6579178845,2.5802006990,35.4046544930
9.3746734092,2.2939255320,35.1212298370
9.0917057829,2.0276373505,34.8279190904
8.8097798637,1.7809138915,34.5261590906
8.5296120664,1.5532390066,34.2172914210
8.2518688641,1.3440175504,33.9025600473
7.9771659368,1.1525895238,33.5831107147
7.7060678828,0.9782433603,33.2599917732
7.4390884471,0.8202282315,32.9341562489
7.1766912014,0.6777653041,32.6064649265
6.9192906161,0.5500579155,32.2776902386
6.6672534708,0.4363006554,31.9485207806
6.4209005430,0.3356873727,31.6195662687
6.1805085264,0.2474181236,31.2913627926
5.9463121046,0.1707052628,30.9643782040
5.7185062315,0.1047782623,30.6390176355
5.4972483837,0.0488881586,30.3156288159
5.2826609929,0.0023107959,29.9945074252
5.0748338227,-0.0356504066,29.6759021444
4.8738263847,-0.0656624311,29.3600195293
4.6796703127,-0.0883611637,29.0470285896
4.4923716964,-0.1043504068,28.7370650834
4.3119133515,-0.1142013118,28.4302355025
4.1382570259,-0.1184522329,28.1266207514
3.9713455027,-0.1176088239,27.8262795087
3.8111046121,-0.1121444255,27.5292512706
3.6574451679,-0.1025007241,27.2355591410
3.5102647619,-0.0890884822,26.9452122789
3.3694495077,-0.0722885898,26.6582081598
3.2348756140,-0.0524530198,26.3745345037
3.1064108866,-0.0299059714,26.0941710137
2.9839161423,-0.0049451102,25.8170909199
2.8672464819,0.0221572434,25.5432622867
2.7562524889,0.0511528499,25.2726491704
2.6507813277,0.0818162930,25.0052126105
2.5506777466,0.1139437324,24.7409114758
2.4557849937,0.1473516719,24.4797031838
2.3659456499,0.1818757530,24.2215443076
2.2810023828,0.2173695809,23.9663910817
2.2007986243,0.2537035881,23.7141998201
2.1251791794,0.2907639456,23.4649272622
2.0539907677,0.3284515058,23.2185308440
1.9870825055,0.3666808043,22.9749689205
1.9243063276,0.4053791102,22.7342009373
1.8655173607,0.4444855148,22.4961875586
1.8105742416,0.4839500866,22.2608907662
1.7593393961,0.5237330576,22.0282739226
1.7116792729,0.5638040734,21.7983018182
1.6674645419,0.6041414806,21.5709406926
1.6265702551,0.6447316668,21.3461582460
1.5888759792,0.6855684433,21.1239236352
1.5542658975,0.7266524730,20.9042074630
1.5226288871,0.7679907396,20.6869817600
1.4938585727,0.8095960589,20.4722199627
1.4678533605,0.8514866274,20.2598968886
1.4445164532,0.8936856096,20.0499887112
1.4237558490,0.9362207603,19.8424729351
1.4054843271,0.9791240806,19.6373283714
1.3896194197,1.0224315044,19.4345351140
1.3760833752,1.0661826205,19.2340745272
1.3648031110,1.1104204187,19.0359292271
1.3557101584,1.1551910618,18.8400830677
1.3487406041,1.2005436909,18.6465211433
1.3438350231,1.2465302465,18.4552297815
1.3409384094,1.2932053155,18.2661965457
1.3400001054,1.3406260025,18.0794102517
1.3409737264,1.3888518156,17.8948609773
1.3438170852,1.4379445742,17.7125400839
1.3484921183,1.4879683352,17.5324402482
1.3549648091,1.5389893322,17.3545554912
1.3632051137,1.5910759324,17.1788812197
1.3731868896,1.6442986070,17.0054142759
1.3848878235,1.6987299147,16.8341529876
1.3982893629,1.7544444968,16.6650972308
1.4133766516,1.8115190841,16.4982484996
1.4301384654,1.8700325144,16.3336099799
1.4485671539,1.9300657583,16.1711866353
1.4686585846,1.9917019542,16.0109853005
1.4904120898,2.0550264518,15.8530147808
1.5138304198,2.1201268608,15.6972859652
1.5389196977,2.1870931070,15.5438119460
1.5656893791,2.2560174943,15.3926081495
1.5941522166,2.3269947690,15.2436924787
1.6243242271,2.4001221904,15.0970854657
1.6562246636,2.4754996033,14.9528104372
1.6898759920,2.5532295107,14.8108936937
1.7253038700,2.6334171522,14.6713646996
1.7625371309,2.7161705782,14.5342562906
1.8016077713,2.8016007242,14.3996048959
1.8425509414,2.8898214869,14.2674507736
1.8854049385,2.9809497922,14.1378382684
1.9302112037,3.0751056622,14.0108160838
1.9770143225,3.1724122780,13.8864375733
2.0258620241,3.2729960291,13.7647610573
2.0768051871,3.3769865633,13.6458501543
2.1298978440,3.4845168209,13.5297741397
2.1851971851,3.5957230520,13.4166083307
2.2427635684,3.7107448342,13.3064344897
2.3026605226,3.8297250565,13.1993412620
2.3649547525,3.9528098920,13.0954246389
2.4297161452,4.0801487564,12.9947884478
2.4970177666,4.2118942182,12.8975448793
2.5669358616,4.3482019048,12.8038150416
2.6395498479,4.4892303685,12.7137295504
2.7149422979,4.6351408952,12.6274291547
2.7931989224,4.7860973009,12.5450653979
2.8744085396,4.9422656630,12.4668013146
2.9586630382,5.1038140095,12.3928121674
3.0460573247,5.2709119388,12.3232862206
3.1366892563,5.4437301704,12.2584255523
3.2306595638,5.6224400425,12.1984469086
3.3280717460,5.8072128983,12.1435825852
3.4290319541,5.9982194138,12.0940813617
3.5336488408,6.1956287916,12.0502094520
3.6420333907,6.3996078697,12.0122515038
3.7542987154,6.6103200963,11.9805116159
3.8705598124,6.8279243606,11.9553143759
3.9909332931,7.0525737044,11.9370059377
4.1155370528,7.2844138281,11.9259550667
4.2444899106,7.5235814704,11.9225542439
4.3779111772,7.7702025482,11.9272206958
4.5159201776,8.0243901225,11.9403974553
4.6586356992,8.2862421222,11.9625543429
4.8061753682,8.5558388244,11.9941888961
4.9586549672,8.8332401144,12.0358273161
5.1161876203,9.1184823913,12.0880250643
5.2788829254,9.4115752431,12.1513675606
5.4468459833,9.7124978137,12.2264707037
5.6201762732,10.0211948191,12.3139808715
5.7989664649,10.3375722376,12.4145751328
5.9833010735,10.6614926724,12.5289608622
6.1732549604,10.9927703949,12.6578748214
6.3688917362,11.3311659106,12.8020824168
6.5702619744,11.6763804000,12.9623758028
6.7774012746,12.0280497058,13.1395717028
6.9903281639,12.3857378544,13.3345088907
7.2090418415,12.7489308590,13.5480441810
7.4335197162,13.1170296597,13.7810483276
7.6637147788,13.4893430614,14.0344008395
7.8995528711,13.8650813222,14.3089832441
8.1409296976,14.2433489035,14.6056717999
8.3877077450,14.6231376693,14.9253290274
8.6397130068,15.0033202371,15.2687937437
8.8967316743,15.3826444697,15.6368695876
9.1585066484,15.7597280376,16.0303122148
9.4247340736,16.1330541151,16.4498152508
9.6950598339,16.5009682749,16.8959945493
9.9690760625,16.8616768124,17.3693709386
10.2463178380,17.2132472073,17.8703517231
10.5262599207,17.5536100778,18.3992106041
10.8083139884,17.8805645106,18.9560672482
11.0918259106,18.1917852753,19.5408647648
11.3760738545,18.4848341347,20.1533482705
11.6602665773,18.7571739897,20.7930413584
11.9435427821,19.0061872287,21.4592251032
12.2249711155,19.2291980753,22.1509167778
12.5035510452,19.4234988005,22.8668499249
12.7782149495,19.5863805944,23.6054573908
13.0478314525,19.7151683528,24.3648580695
13.3112099193,19.8072593476,25.1428465513
13.5671064513,19.8601655112,25.9368882517
13.8142313596,19.8715583296,26.7441203807
14.0512582015,19.8393164960,27.5613592763
14.2768341764,19.7615735665,28.3851148788
14.4895922213,19.6367668733,29.2116131639
14.6881643407,19.4636837184,30.0368263967
14.8711962916,19.2415057010,30.8565116882
15.0373632770,18.9698478868,31.6662574991
15.1853864349,18.6487922341,32.4615370736
15.3140499913,18.2789134235,33.2377693940
15.4222183033,17.8612956137,33.9903837731
15.5088530436,17.3975390313,34.7148903187
15.5730294024,16.8897557323,35.4069500479
15.6139515611,16.3405534449,36.0624470338
15.6309664712,15.7530078301,36.6775568333
15.6235759254,15.1306234953,37.2488114546
15.5914463032,14.4772851433,37.7731568510
15.5344159717,13.7971971528,38.2480037888
15.4524997149,13.0948181095,38.6712667455
15.3458903698,12.3747881649,39.0413924921
15.2149575305,11.6418528740,39.3573766694
15.0602431741,10.9007864302,39.6187673403
14.8824545371,10.1563154458,39.8256565487
14.6824543248,9.4130462955,39.9786600201
14.4612485370,8.6753978902,40.0788861101
14.2199723041,7.9475413557,40.1278955605
13.9598740425,7.2333483461,40.1276534477
13.6822983996,6.5363487919,40.0804754416
13.3886684281,5.8596985064,39.9889702890
13.0804673563,5.2061571305,39.8559802331
12.7592204265,4.5780759569,39.6845214667
12.4264771544,3.9773950313,39.4777261493
12.0837943283,3.4056488536,39.2387873702
11.7327200671,2.8639796313,38.9709083730
11.3747791489,2.3531567904,38.6772568422
11.0114597661,1.8736015828,38.3609247770
10.6442018691,1.4254156275,38.0248945055
10.2743871358,1.0084120589,37.6720107916
9.9033305838,0.6221482088,37.3049589175
9.5322738011,0.2659589280,36.9262484762
9.1623797638,-0.0610104770,36.5382025540
8.7947291214,-0.3597723015,36.1429516656
8.4303178483,-0.6314660852,35.7424319060
8.0700561413,-0.8773302859,35.3383867298
7.7147684248,-1.0986762767,34.9323717431
7.3651943268,-1.2968648494,34.5257619295
7.0219904882,-1.4732853120,34.1197607591
6.6857330675,-1.6293371813,33.7154106741
6.3569208164,-1.7664144054,33.3136045075
6.0359786048,-1.8858919969,32.9150974417
5.7232612863,-1.9891149245,32.5205191790
5.4190578067,-2.0773890807,32.1303860460
5.1235954625,-2.1519741203,31.7451128018
4.8370442650,-2.2140780498,31.3650240487
4.5595212664,-2.2648531771,30.9903649401
4.2910948913,-2.3053934622,30.6213113103
4.0317891582,-2.3367329127,30.2579790146
3.7815878053,-2.3598449945,29.9004325827
3.5404382274,-2.3756427467,29.5486929929
3.3082552591,-2.3849795869,29.2027447446
3.0849247682,-2.3886506286,28.8625421781
2.8703070423,-2.3873944129,28.5280150825
2.6642399708,-2.3818949545,28.1990736385
2.4665420179,-2.3727840286,27.8756127441
2.2770149858,-2.3606436244,27.5575157637
2.0954465596,-2.3460084636,27.2446577421
1.9216126800,-2.3293686781,26.9369081780
1.7552796947,-2.3111724078,26.6341333468
1.5962063188,-2.2918284066,26.3361982241
1.4441454421,-2.2717086536,26.0429681274
1.2988457359,-2.2511508258,25.7543099952
1.1600531275,-2.2304607775,25.4700934707
1.0275120992,-2.2099148589,25.1901917108
0.9009668639,-2.1897621914,24.9144820367
0.7801623958,-2.1702268093,24.6428464013
0.6648453465,-2.1515097099,24.3751717244
0.5547648435,-2.1337907914,24.1113501091
0.4496731828,-2.1172306858,23.8512789616
0.3493264263,-2.1019724867,23.5948610313
0.2534849094,-2.0881433726,23.3420043878
0.1619136672,-2.0758561319,23.0926223455
0.0743827858,-2.0652105879,22.8466333508
-0.0093323138,-2.0562949360,22.6039608357
-0.0894506541,-2.0491869827,22.3645330566
-0.1661855340,-2.0439553119,22.1282829107
-0.2397444146,-2.0406603568,21.8951477519
-0.3103288466,-2.0393554069,21.6650691984
-0.3781344424,-2.0400875358,21.4379929404
-0.4433508808,-2.0428984643,21.2138685565
-0.5061619473,-2.0478253580,20.9926493291
-0.5667455999,-2.0549015652,20.7742920764
-0.6252740628,-2.0641572990,20.5587569885
-0.6819139398,-2.0756202664,20.3460074785
-0.7368263488,-2.0893162486,20.1360100443
-0.7901670717,-2.1052696353,19.9287341438
-0.8420867188,-2.1235039177,19.7241520842
-0.8927309065,-2.1440421402,19.5222389237
-0.9422404415,-2.1669073181,19.3229723892
-0.9907515187,-2.1921228187,19.1263328048
-1.0383959211,-2.2197127127,18.9323030379
-1.0853012276,-2.2497020977,18.7408684550
-1.1315910245,-2.2821173912,18.5520168950
-1.1773851174,-2.3169866060,18.3657386536
-1.2227997489,-2.3543395952,18.1820264820
-1.2679478138,-2.3942082818,18.0008755986
-1.3129390762,-2.4366268680,17.8222837143
-1.3578803859,-2.4816320240,17.6462510706
-1.4028758918,-2.5292630664,17.4727804911
-1.4480272559,-2.5795621150,17.3018774461
-1.4934338612,-2.6325742445,17.1335501306
-1.5391930267,-2.6883476025,16.9678095554
-1.5854002030,-2.7469335486,16.8046696529
-1.6321491754,-2.8083867600,16.6441473950
-1.6795322664,-2.8727653182,16.4862629256
-1.7276405204,-2.9401308176,16.3310397117
-1.7765639009,-3.0105484249,16.1785047005
